Run 1,Run 1,Run 1,Run 1,Run 1
Time (s),Acceleration - x (m/s²),Acceleration - y (m/s²),Acceleration - z (m/s²),Acceleration - resultant (m/s²)
3.840,-9.4,-1.2,-1.9,9.7
3.850,-9.4,-1.2,-1.9,9.7
3.860,-9.2,-1.3,-2.1,9.6
3.870,-9.2,-1.3,-2.1,9.6
3.880,-9.2,-1.3,-2.1,9.6
3.890,-9.2,-1.3,-2.1,9.6
3.900,-9.1,-1.1,-1.3,9.2
3.910,-9.1,-1.1,-1.3,9.2
3.920,-9.1,-1.1,-1.3,9.2
3.930,-9.1,-1.1,-1.3,9.2
3.940,-9.1,-1.1,-1.3,9.2
3.950,-9.5,-1.5,-1.1,9.6
3.960,-9.5,-1.5,-1.1,9.6
3.970,-9.5,-1.5,-1.1,9.6
3.980,-9.5,-1.5,-1.1,9.6
3.990,-9.5,-1.5,-1.1,9.6
4.000,-9.5,-1.4,-1.4,9.7
4.010,-9.5,-1.4,-1.4,9.7
4.020,-10.8,0.1,-1.9,11.0
4.030,-10.8,0.1,-1.9,11.0
4.040,-10.8,0.1,-1.9,11.0
4.050,-10.8,0.1,-1.9,11.0
4.060,-10.8,0.1,-1.9,11.0
4.070,-10.4,-0.8,-2.1,10.6
4.080,-10.4,-0.8,-2.1,10.6
4.090,-10.4,-0.8,-2.1,10.6
4.100,-10.4,-0.8,-2.1,10.6
4.110,-10.4,-0.8,-2.1,10.6
4.120,-9.6,-1.7,-2.0,10.0
4.130,-9.6,-1.7,-2.0,10.0
4.140,-9.6,-1.7,-2.0,10.0
4.150,-9.6,-1.7,-2.0,10.0
4.160,-9.9,-0.6,-3.2,10.4
4.170,-9.9,-0.6,-3.2,10.4
4.180,-9.9,-0.6,-3.2,10.4
4.190,-9.9,-0.6,-3.2,10.4
4.200,-9.0,0.0,-3.3,9.6
4.210,-9.0,0.0,-3.3,9.6
4.220,-9.0,0.0,-3.3,9.6
4.230,-9.0,0.0,-3.3,9.6
4.240,-9.3,0.5,-3.0,9.8
4.250,-9.3,0.5,-3.0,9.8
4.260,-9.3,0.5,-3.0,9.8
4.270,-9.3,0.5,-3.0,9.8
4.280,-9.3,0.5,-3.0,9.8
4.290,-8.8,0.1,-2.7,9.2
4.300,-8.8,0.1,-2.7,9.2
4.310,-8.8,0.1,-2.7,9.2
4.320,-8.8,0.1,-2.7,9.2
4.330,-8.8,0.1,-2.7,9.2
4.340,-9.3,-0.7,-2.3,9.6
4.350,-9.3,-0.7,-2.3,9.6
4.360,-9.3,-0.7,-2.3,9.6
4.370,-9.3,-0.7,-2.3,9.6
4.380,-9.3,-0.7,-2.3,9.6
4.390,-10.5,-0.3,-1.8,10.7
4.400,-10.5,-0.3,-1.8,10.7
4.410,-10.5,-0.3,-1.8,10.7
4.420,-10.5,-0.3,-1.8,10.7
4.430,-10.5,-0.3,-1.8,10.7
4.440,-9.4,-0.5,-1.4,9.5
4.450,-9.4,-0.5,-1.4,9.5
4.460,-9.4,-0.5,-1.4,9.5
4.470,-9.4,-0.5,-1.4,9.5
4.480,-9.3,0.1,-1.6,9.5
4.490,-9.3,0.1,-1.6,9.5
4.500,-9.3,0.1,-1.6,9.5
4.510,-9.3,0.1,-1.6,9.5
4.520,-9.3,0.1,-1.6,9.5
4.530,-9.4,0.3,-1.5,9.6
4.540,-9.4,0.3,-1.5,9.6
4.550,-9.4,0.3,-1.5,9.6
4.560,-9.4,0.3,-1.5,9.6
4.570,-9.4,0.3,-1.5,9.6
4.580,-9.2,0.2,-1.3,9.2
4.590,-9.2,0.2,-1.3,9.2
4.600,-9.2,0.2,-1.3,9.2
4.610,-9.2,0.2,-1.3,9.2
4.620,-9.2,0.2,-1.3,9.2
4.630,-9.1,-0.6,-1.1,9.2
4.640,-9.1,-0.6,-1.1,9.2
4.650,-9.1,-0.6,-1.1,9.2
4.660,-9.1,-0.6,-1.1,9.2
4.670,-9.1,-0.6,-1.1,9.2
4.680,-9.8,-0.2,-1.7,10.0
4.690,-9.8,-0.2,-1.7,10.0
4.700,-9.8,-0.2,-1.7,10.0
4.710,-9.8,-0.2,-1.7,10.0
4.720,-9.8,-0.2,-1.7,10.0
4.730,-11.6,0.4,-1.7,11.7
4.740,-11.6,0.4,-1.7,11.7
4.750,-11.6,0.4,-1.7,11.7
4.760,-11.6,0.4,-1.7,11.7
4.770,-11.9,0.3,-2.4,12.1
4.780,-11.9,0.3,-2.4,12.1
4.790,-11.9,0.3,-2.4,12.1
4.800,-11.9,0.3,-2.4,12.1
4.810,-9.7,0.3,-2.4,10.0
4.820,-9.7,0.3,-2.4,10.0
4.830,-9.7,0.3,-2.4,10.0
4.840,-9.7,0.3,-2.4,10.0
4.850,-9.7,0.3,-2.4,10.0
4.860,-8.3,-1.1,-2.3,8.7
4.870,-8.3,-1.1,-2.3,8.7
4.880,-8.3,-1.1,-2.3,8.7
4.890,-8.3,-1.1,-2.3,8.7
4.900,-8.3,-1.1,-2.3,8.7
4.910,-8.3,-1.6,-2.1,8.7
4.920,-10.4,-2.1,-2.1,10.8
4.930,-10.4,-2.1,-2.1,10.8
4.940,-10.4,-2.1,-2.1,10.8
4.950,-10.4,-2.1,-2.1,10.8
4.960,-11.2,-0.9,-1.4,11.3
4.970,-11.2,-0.9,-1.4,11.3
4.980,-11.2,-0.9,-1.4,11.3
4.990,-11.2,-0.9,-1.4,11.3
5.000,-10.4,-0.5,-1.5,10.5
5.010,-10.4,-0.5,-1.5,10.5
5.020,-10.4,-0.5,-1.5,10.5
5.030,-10.4,-0.5,-1.5,10.5
5.040,-10.4,-0.5,-1.5,10.5
5.050,-9.7,-1.0,-1.2,9.9
5.060,-9.7,-1.0,-1.2,9.9
5.070,-9.7,-1.0,-1.2,9.9
5.080,-9.7,-1.0,-1.2,9.9
5.090,-9.7,-1.0,-1.2,9.9
5.100,-9.3,-1.3,-1.4,9.5
5.110,-9.3,-1.3,-1.4,9.5
5.120,-9.3,-1.3,-1.4,9.5
5.130,-9.3,-1.3,-1.4,9.5
